"",TOTAL,,0,831,831,0,2,2,,,,
89,"89. Govt.Model Primary School. 310/JB. Bhopal Wala(Combined) (P)",CHAK 310/JB  THATTA BHOPALWAL,162020301,,,,542,388,930,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
90,"90. Govt.Girls Primary School. 310/JB. Bhopal Wala(Combined) (P)",CHAK 310/JB  THATTA BHOPALWAL,162020302,,,,523,380,903,,,
"",TOTAL,,523,380,903,1,1,2,,,,
91,91. Govt.Girls Elementary School. 311/JB.   (Combined) (P),CHAK 311/JB  Kamala Baag,162020303,,,,654,444,1098,,,
"",TOTAL,,654,444,1098,2,1,3,,,,
92,92. Govt.Girls Elementary School. 311/JB.  (Combined) (P),CHAK 310/JB  THATTA BHOPALWAL,162020304,,,,406,232,638,,,
"",TOTAL,,406,332,738,1,1,2,,,,
93,93. Govt.Boys Primary School 434/JB (Male)  (P),434/JB  FATEHPUR SHAHOOR,162020401,,,,901,0,901,,,
"",TOTAL,,901,0,901,2,0,2,,,,
94,"94. Govt.Girls High School 434/ JB(Female)  (P)",434/JB  FATEHPUR SHAHOOR,162020401,,,,0,705,705,,,
"",TOTAL,,0,705,705,0,2,2,,,,
95,95. Govt. Boys Primary School 437/JB North  (Male)  (P),436/JB,162020402,,,,131,0,131,,,
"",,437/JB  KUNJAR,162020403,,,,737,0,737,,,
"",,437/JB  KUNJAR,162020404,,,,270,0,270,,,
"",TOTAL,,1138,0,1138,2,0,2,,,,
96,96. Govt.Giris Elementry School 437/JB (Female)  (P),436/JB,162020402,,,,0,77,77,,,
"",,437/JB  KUNJAR,162020403,,,,0,510,510,,,
"",,437/JB  KUNJAR,162020404,,,,0,210,210,,,
"",TOTAL,,0,797,797,0,2,2,,,,
97,97. Govt.Boys Primary School 438/JB   (Combined) (P),438/JB  DAYAPUR,162020405,,,,322,285,607,,,
"",,438/JB  DAYAPUR,162020406,,,,558,410,968,,,
"",TOTAL,,880,695,1575,2,2,4,,,,
98,98. Govt.Boys Primary School 439/JB   (Combined) (P),439/JB  VIRK WALA,162020407,,,,453,314,767,,,
"",TOTAL,,453,314,767,1,1,2,,,,
99,99. Girls Primary School  435/JB  (Combined) (P),CHAK 435/JB  GOHNEKE WANGAR,162020501,,,,390,265,655,,,
"",,CHAK 435/JB  GOHNEKE WANGAR,162020502,,,,326,215,541,,,
"",TOTAL,,716,480,1196,2,1,3,,,,
100,100. Boys Primary School. 431/JB.            (Male)  (P),CHAK 431/JB  UMMARPUR,162020503,,,,403,0,403,,,
CHAK 431/JB  UMMARPUR,162020504,,,,231,0,231,,,,,
CHAK 431/JB  UMMARPUR,162020505,,,,340,0,340,,,,,
CHAK 431/JB  UMMARPUR,162020506,,,,246,0,246,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
101,101. Girls Elemantery School. 431/JB. (Female)  (P),CHAK 431/JB  UMMARPUR,162020503,,,,0,287,287,,,
"",,CHAK 431/JB  UMMARPUR,162020504,,,,0,176,176,,,
"",,CHAK 431/JB  UMMARPUR,162020505,,,,0,258,258,,,
"",,CHAK 431/JB  UMMARPUR,162020506,,,,0,152,152,,,
"",TOTAL,,0,873,873,0,2,2,,,,
102,102. Boys Primary School  432/JB  (Combined) (P),CHAK 432/JB  MOHAMMADPUR,162020507,,,,263,195,458,,,
"",,CHAK 432/JB  MOHAMMADPUR,162020508,,,,143,79,222,,,
"",TOTAL,,406,274,680,1,1,2,,,,
103,103. Model Primary School  433/JB  (Combined) (P),CHAK 433/JB  DHEROKE,162020509,,,,271,216,487,,,
"",,CHAK 433/JB  DHEROKE,162020510,,,,560,419,979,,,
"",TOTAL,,831,635,1466,2,2,4,,,,
104,104. Girls Primary School.  429/JB.  (Combined) (P),CHAK 428/JB,162020601,,,,149,114,263,,,
"",,CHAK 429/JB  TAJPOSHIPUR,162020602,,,,284,219,503,,,
"",,CHAK 429/JB  TAJPOSHIPUR,162020603,,,,349,263,612,,,
"",TOTAL,,782,596,1378,1,1,2,,,,
105,105. Girls Primary School. 427/JB.  (Combined) (P),CHAK 427/JB  MUSALMANI,162020604,,,,726,528,1254,,,
"",TOTAL,,726,528,1254,2,1,3,,,,
106,106. Govt. Muslim High School. 430/JB Ada.  (Male)  (P),CHAK 430/JB  ADA,162020605,,,,269,0,269,,,
"",,CHAK 430/JB  ADA,162020606,,,,438,0,438,,,
"",,CHAK 430/JB  ADA,162020608,,,,247,0,247,,,
"",TOTAL,,954,0,954,2,0,2,,,,
107,107. . Boys High School. 430/JB.(Male)  (P),CHAK 430/JB  ADA,162020607,,,,698,552,1250,,,
"",TOTAL,,698,552,1250,2,1,3,,,,
108,108. Girls Higher Secondery School. 430/JB.  (Female)  (P),CHAK 430/JB  ADA,162020605,,,,0,166,166,,,
"",,CHAK 430/JB  ADA,162020606,,,,0,333,333,,,
"",,CHAK 430/JB  ADA,162020608,,,,0,192,192,,,
"",TOTAL,,0,691,691,0,2,2,,,,
109,109. Boys  C.M.S High School. 424/JB. (Male)  (P),CHAK 424/JB  MONTGOMERYWALA,162020701,,,,477,0,477,,,
"",CHAK 424/JB  MONTGOMERYWALA,162020706,,,,572,0,572,,,,
"",TOTAL,,1049,0,1049,2,0,2,,,,
110,110. Boys High School. 424/JB. (Female)  (P),CHAK 424/JB  MONTGOMERYWALA,162020701,,,,0,352,352,,,
CHAK 424/JB  MONTGOMERYWALA,162020706,,,,0,498,498,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
111,111. Girls High School. 424/JB. (Female)  (P),CHAK 424/JB  MONTGOMERYWALA,162020702,,,,0,259,259,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020703,,,,0,694,694,,,
"",TOTAL,,0,953,953,0,2,2,,,,
112,112. Girls High School. 424/JB. (Male)  (P),CHAK 424/JB  MONTGOMERYWALA,162020702,,,,308,0,308,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020703,,,,839,0,839,,,
"",TOTAL,,1147,0,1147,2,0,2,,,,
113,113. Govt. Boys Primary School. 424/JB. (Male)  (P),CHAK 424/JB  MONTGOMERYWALA,162020704,,,,366,0,366,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020705,,,,347,0,347,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020707,,,,337,0,337,,,
"",TOTAL,,1050,0,1050,2,0,2,,,,
114,114. Girls High School. 424/JB. (Female)  (P),CHAK 424/JB  MONTGOMERYWALA,162020704,,,,0,255,255,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020705,,,,0,325,325,,,
"",,CHAK 424/JB  MONTGOMERYWALA,162020707,,,,0,294,294,,,
"",TOTAL,,0,874,874,0,2,2,,,,
115,115. Boys Primary School. 426/JB. (Male)  (P),CHAK 426/JB  KAHNA KONTAH,162020708,,,,237,0,237,,,
"",,CHAK 426/JB  KAHNA KONTAH,162020710,,,,105,0,105,,,
"",,CHAK 426/JB  KAHNA KONTAH,162020709,,,,933,0,933,,,
"",TOTAL,,1275,0,1275,3,0,3,,,,
116,116. Girls  Model Primary School. 426/JB. (Female)  (P),CHAK 426/JB  KAHNA KONTAH,162020708,,,,0,173,173,,,
"",,CHAK 426/JB  KAHNA KONTAH,162020710,,,,0,56,56,,,
"",,CHAK 426/JB  KAHNA KONTAH,162020709,,,,0,742,742,,,
"",TOTAL,,0,971,971,0,2,2,,,,
117,117. Girls Primary School. 419/JB.  (Combined) (P),CHAK 419/JB  GORAYAPUR,162020801,,,,551,402,953,,,
"",TOTAL,,551,402,953,1,1,2,,,,
118,118. Boys Primary School. 420/JB.  (Combined) (P),CHAK 420/JB KAJLA,162020802,,,,449,314,763,,,
CHAK 420/JB KAJLA,162020803,,,,515,312,827,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
119,119. Boys Primary School. 421/JB.  (Combined) (P),CHAK 421/JB  DAULAR,162020804,,,,357,274,631,,,
"",,CHAK 421/JB  DAULAR,162020807,,,,257,185,442,,,
"",TOTAL,,614,459,1073,1,1,2,,,,
120,120. Boys Primary School. 422/JB. (Male)  (P),CHAK 422/JB  BURLTONPUR,162020805,,,,378,0,378,,,
"",,CHAK 422/JB  BURLTONPUR,162020806,,,,409,0,409,,,
"",TOTAL,,787,0,787,2,0,2,,,,
121,121. Girls Primary School. 422/JB. (Female)  (P),CHAK 422/JB  BURLTONPUR,162020805,,,,0,284,284,,,
"",,CHAK 422/JB  BURLTONPUR,162020806,,,,0,302,302,,,
"",TOTAL,,0,586,586,0,1,1,,,,
122,122. Boys Primary School. 356/JB. (Male)  (P),CHAK 356/JB  KHALSA ABAD,162020901,,,,394,0,394,,,
"",,CHAK 356/JB  KHALSA ABAD,162020902,,,,730,0,730,,,
"",TOTAL,,1124,0,1124,2,0,2,,,,
123,123. Girls Primary School. 356/JB. (Female)  (P),CHAK 356/JB  KHALSA ABAD,162020901,,,,0,285,285,,,
"",,CHAK 356/JB  KHALSA ABAD,162020902,,,,0,547,547,,,
"",TOTAL,,0,832,832,0,2,2,,,,
124,124. Boys Primary School. 358/JB. (Male)  (P),CHAK 358/JB  DULAM KARBALA,162020903,,,,369,0,369,,,
"",,CHAK 358/JB  DULAM KARBALA,162020904,,,,728,0,728,,,
"",,CHAK 358/JB  DULAM KARBALA,162020905,,,,402,0,402,,,
"",TOTAL,,1499,0,1499,4,0,4,,,,
125,125. Girls Elementry School. 358/JB. (Female)  (P),CHAK 358/JB  DULAM KARBALA,162020903,,,,0,237,237,,,
"",,CHAK 358/JB  DULAM KARBALA,162020904,,,,0,576,576,,,
"",,CHAK 358/JB  DULAM KARBALA,162020905,,,,0,355,355,,,
"",TOTAL,,0,1168,1168,0,2,2,,,,
126,126. Boys High School. 423/JB.(Male)  (P),CHAK 423/JB  SAJJANPUR AOLIA,162020906,,,,660,0,660,,,
"",,CHAK 423/JB  SAJJANPUR AOLIA,162020907,,,,735,0,735,,,
"",TOTAL,,1395,0,1395,3,0,3,,,,
127,127. Girls Elementry School. 423/JB. (Female)  (P),CHAK 423/JB  SAJJANPUR AOLIA,162020906,,,,0,504,504,,,
"",,CHAK 423/JB  SAJJANPUR AOLIA,162020907,,,,0,518,518,,,
"",TOTAL,,0,1022,1022,0,2,2,,,,
128,128. Boys Primary School 357/JB (Male)  (P),CHAK 357/JB  KALO DEV,162021001,,,,566,0,566,,,
"",,CHAK 357/JB  KALO DEV,162021002,,,,619,0,619,,,
"",TOTAL,,1185,0,1185,2,0,2,,,,
129,"129. Girls Girls Community Model Primary School. 357/JB(Female)  (P)",CHAK 357/JB  KALO DEV,162021001,,,,0,437,437,,,
"",,CHAK 357/JB  KALO DEV,162021002,,,,0,513,513,,,
"",TOTAL,,0,950,950,0,2,2,,,,
130,130. Boys Primary School 359/JB (Male)  (P),CHAK 359/JB  NANGALI DHEPAI,162021003,,,,499,0,499,,,
CHAK 359/JB  NANGALI DHEPAI,162021004,,,,730,0,730,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
131,131. Giris Eiementary School 359/JB (Female)  (P),CHAK 359/JB  NANGALI DHEPAI,162021003,,,,0,381,381,,,
"",,CHAK 359/JB  NANGALI DHEPAI,162021004,,,,0,515,515,,,
"",TOTAL,,0,896,896,0,2,2,,,,
132,132. Girls Primary School 360/JB  (P),CHAK 360/JB  BOBAK,162021005,,,,518,365,883,,,
"",TOTAL,,518,365,883,1,1,2,,,,
133,133. Girls High School 360/JB  (P),CHAK 360/JB  BOBAK,162021006,,,,267,220,487,,,
"",TOTAL,,267,220,487,1,1,2,,,,
134,134. Boys Girls High School 360/JB.  (P),CHAK 360/JB  BOBAK,162021007,,,,572,388,960,,,
"",,CHAK 360/JB  BOBAK,162021008,,,,317,207,524,,,
"",TOTAL,,889,595,1484,2,2,4,,,,
135,135. Boys  Elemantary School. 99/JB. (Male)  (P),CHAK 099/JB  GIL JANUBI,162040201,,,,490,0,490,,,
"",,CHAK 099/JB  GIL JANUBI,162040202,,,,518,0,518,,,
"",TOTAL,,1008,0,1008,2,0,2,,,,
136,136. Boys Elementry School. 99/JB. (Female)  (P),CHAK 099/JB  GIL JANUBI,162040201,,,,0,404,404,,,
"",,CHAK 099/JB  GIL JANUBI,162040202,,,,0,396,396,,,
"",TOTAL,,0,800,800,0,2,2,,,,
137,137. Girls Elementaery School. 361/JB. (Combined) (P),CHAK 361/JB  MATEELA,162040203,,,,745,548,1293,,,
"",TOTAL,,745,548,1293,2,1,3,,,,
138,138. Boys Ameen High School. 361/JB. (Combined) (P),CHAK 361/JB  MATEELA,162040204,,,,495,398,893,,,
"",,CHAK 361/JB  MATEELA,162040205,,,,233,173,406,,,
"",TOTAL,,728,571,1299,2,1,3,,,,
139,139. Boys Primary School. 362/JB.(Male)  (P),CHAK 362/JB  ARJANPUR,162040206,,,,590,0,590,,,
"",,CHAK 362/JB  ARJANPUR,162040207,,,,452,0,452,,,
"",TOTAL,,1042,0,1042,2,0,2,,,,
140,140. Girls High School. 362/JB. (Female)  (P),CHAK 362/JB  ARJANPUR,162040206,,,,0,467,467,,,
"",,CHAK 362/JB  ARJANPUR,162040207,,,,0,402,402,,,
"",TOTAL,,0,869,869,0,2,2,,,,
141,"141. Govt. Boys Primary School. 95/JB. Gahari (Combined)(P)",CHAK 095/JB  GEHRI GULL,162040501,,,,483,430,913,,,
"",,CHAK 095/JB  GEHRI GULL,162040502,,,,293,269,562,,,
"",TOTAL,,776,699,1475,2,1,3,,,,
142,"142. Govt.Girls Community Model  Primary School. 95/JB.Gil   (Male)  (P)",CHAK 095/JB  GEHRI GULL,162040503,,,,504,0,504,,,
"",,CHAK 095/JB  GEHRI GULL,162040504,,,,360,0,360,,,
"",TOTAL,,864,0,864,2,0,2,,,,
143,143. Boys Primary School 95/JB Gill. (Female)  (P),CHAK 095/JB  GEHRI GULL,162040503,,,,0,322,322,,,
CHAK 095/JB  GEHRI GULL,162040504,,,,0,252,252,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
144,144. Govt.  Girls Elemantery School 95/JB. (Combined)  (P),CHAK 095/JB  GEHRI GULL,162040505,,,,340,238,578,,,
"",,CHAK 095/JB  GEHRI GULL,162040506,,,,256,176,432,,,
"",TOTAL,,596,414,1010,2,1,3,,,,
145,"145. Girls Higher Secondery School. 281/JB. (Combined)(P)",CHAK 281/JB   DOAKHRI,162040507,,,,377,265,642,,,
"",,CHAK 281/JB   DOAKHRI,162040508,,,,459,329,788,,,
"",TOTAL,,836,594,1430,2,1,3,,,,
146,"146. Boys High School. 281/JB.(Male)  (P)",CHAK 281/JB   DOAKHRI,162040509,,,,465,0,465,,,
"",,CHAK 281/JB   DOAKHRI,162040510,,,,436,0,436,,,
"",,CHAK 281/JB   DOAKHRI,162040511,,,,544,0,544,,,
"",TOTAL,,1445,0,1445,3,0,3,,,,
147,147. Girls Higher Secondery School. 281/JB.  (Female)  (P),CHAK 281/JB   DOAKHRI,162040509,,,,0,398,398,,,
"",,CHAK 281/JB   DOAKHRI,162040510,,,,0,380,380,,,
"",,CHAK 281/JB   DOAKHRI,162040511,,,,0,471,471,,,
"",TOTAL,,0,1249,1249,0,3,3,,,,
148,148. Govt Model Primary School. 282/JB.(Combined)  (P),CHAK 282/JB  VIRKWALA,162040512,,,,806,671,1477,,,
"",TOTAL,,806,671,1477,2,2,4,,,,
149,"149. Boys Primary School. 283/JB.(Combined)(P)",CHAK 283/JB  GHAUSPURA,162040601,,,,910,721,1631,,,
"",TOTAL,,910,721,1631,2,2,4,,,,
150,"150. Girls Primary School. 283/JB.(Combined)(P)",CHAK 283/JB  GHAUSPURA,162040602,,,,562,412,974,,,
"",TOTAL,,562,412,974,1,1,2,,,,
151,151. Boys Primary School. 280/JB. (Male)  (P),CHAK 280/JB  KOTLI DOGAL,162040603,,,,452,0,452,,,
"",,CHAK 280/JB  KOTLI DOGAL,162040604,,,,458,0,458,,,
"",,CHAK 280/JB  KOTLI DOGAL,162040605,,,,329,0,329,,,
"",TOTAL,,1239,0,1239,2,0,2,,,,
152,152. Boys Primary School. 280/JB. (Female)  (P),CHAK 280/JB  KOTLI DOGAL,162040603,,,,0,364,364,,,
"",,CHAK 280/JB  KOTLI DOGAL,162040604,,,,0,318,318,,,
"",,CHAK 280/JB  KOTLI DOGAL,162040605,,,,0,264,264,,,
"",TOTAL,,0,946,946,0,2,2,,,,
153,153. Girls Primary School. 280/JB. (Combined) (P),CHAK 280/JB  KOTLI DOGAL,162040606,,,,374,322,696,,,
"",CHAK 280/JB  KOTLI DOGAL,162040607,,,,266,191,457,,,,
"",TOTAL,,640,513,1153,2,1,3,,,,
154,"154. Boys High School. 303/JB.Khator Kalan (Combined)(p)",CHAK 303/JB  KATOHAR KALAN,162050303,,,,808,682,1490,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
155,155. Govt.Boys High School. 303/JB. (Male)  (P),CHAK 303/JB  KATOHAR KALAN,162050301,,,,441,0,441,,,
"",,CHAK 303/JB  KATOHAR KALAN,162050302,,,,547,0,547,,,
"",TOTAL,,988,0,988,2,0,2,,,,
156,156. Govt.Girls Elementry School . 303/JB. (Female)  (P),CHAK 303/JB  KATOHAR KALAN,162050301,,,,0,344,344,,,
"",,CHAK 303/JB  KATOHAR KALAN,162050302,,,,0,489,489,,,
"",TOTAL,,0,833,833,0,2,2,,,,
157,157. Govt. Model Primary School. 305/JB. (Combined) (P),CHAK 305/JB  MANSOOR WALI,162050304,,,,412,385,797,,,
"",,CHAK 305/JB  MANSOOR WALI,162050305,,,,224,326,550,,,
"",TOTAL,,636,711,1347,2,2,4,,,,
158,158. Boys Primary School. 355/JB.(Male)  (P),CHAK 355/JB ANTESAN PUR,162050306,,,,707,0,707,,,
"",,CHAK 355/JB ANTESAN PUR,162050307,,,,534,0,534,,,
"",TOTAL,,1241,0,1241,2,0,2,,,,
159,159. Govt.Girls Elementary School. 355/JB.(Female)  (P),CHAK 355/JB ANTESAN PUR,162050306,,,,0,539,539,,,
"",,CHAK 355/JB ANTESAN PUR,162050307,,,,0,444,444,,,
"",TOTAL,,0,983,983,0,2,2,,,,
160,160. Girls Primary School. 304/JB. (Combined) (P),CHAK 304/JB  KATOHAR KHURD,162050401,,,,221,167,388,,,
"",,CHAK 304/JB  KATOHAR KHURD,162050402,,,,286,241,527,,,
"",,CHAK 304/JB  KATOHAR KHURD,162050403,,,,385,324,709,,,
"",TOTAL,,892,732,1624,2,2,4,,,,
161,161. Boys Elemetary school. 306/JB. (Combined) (P),CHAK 306/JB  BOTALA,162050404,,,,581,491,1072,,,
"",TOTAL,,581,491,1072,1,1,2,,,,
162,162. Boys Elemetary school. 306/JB.  (Combined)(P),CHAK 306/JB  BOTALA,162050405,,,,446,340,786,,,
"",TOTAL,,446,340,786,1,1,2,,,,
163,163. Girls Elementary School. 307/JB. (Combined) (P),CHAK 307/JB SAROKE JEOKE,162050406,,,,239,201,440,,,
"",,CHAK 307/JB SAROKE JEOKE,162050407,,,,499,441,940,,,
"",TOTAL,,738,642,1380,2,2,4,,,,
164,164. Boys Primary School. 351/JB. (Combined) (P),CHAK 351/JB  SURAJPUR,162050502,,,,243,172,415,,,
"",,CHAK 351/JB  SURAJPUR,162050503,,,,338,291,629,,,
"",TOTAL,,581,463,1044,1,1,2,,,,
165,165. Girls Elementary School. 351/JB. (Male)  (P),CHAK 351/JB  SURAJPUR,162050501,,,,342,0,342,,,
"",CHAK 351/JB  SURAJPUR,162050504,,,,514,0,514,,,,
"",CHAK 351/JB  SURAJPUR,162050505,,,,448,0,448,,,,
"",TOTAL,,1304,0,1304,3,0,3,,,,
166,166. Girls Elementary School. 351/JB. (Female)  (P),CHAK 351/JB  SURAJPUR,162050501,,,,0,264,264,,,
CHAK 351/JB  SURAJPUR,162050504,,,,0,421,421,,,,,
CHAK 351/JB  SURAJPUR,162050505,,,,0,309,309,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
167,167. Boys Primary School. 352/JB. (Combined) (P),CHAK 352/JB  TEGH BAHADURPUR,162050506,,,,411,267,678,,,
"",TOTAL,,411,267,678,1,1,2,,,,
168,168. Boys Primary School. 352/JB-II.(Combined)  (P),CHAK 352/JB  TEGH BAHADURPUR,162050507,,,,561,425,986,,,
"",TOTAL,,561,425,986,1,1,2,,,,
169,169. Girls Primary School. 352/JB. (Combined) (P),CHAK 352/JB  TEGH BAHADURPUR,162050508,,,,164,122,286,,,
"",,CHAK 352/JB  TEGH BAHADURPUR,162050509,,,,447,335,782,,,
"",TOTAL,,611,457,1068,1,1,2,,,,
170,170. Govt.Girls High School. 353/JB. (Combined) (P),CHAK 353/JB MEHDI ABAD,162050510,,,,415,323,738,,,
"",,CHAK 353/JB MEHDI ABAD,162050511,,,,384,284,668,,,
"",TOTAL,,799,607,1406,2,1,3,,,,
171,171. Boys Primary School. 354/JB.(Male)  (P),CHAK 354/JB QADIR ABAD,162050512,,,,610,0,610,,,
"",,CHAK 354/JB QADIR ABAD,162050513,,,,824,0,824,,,
"",TOTAL,,1434,0,1434,3,0,3,,,,
172,172. Girls Elementary School. 354/JB. (Female)  (P),CHAK 354/JB QADIR ABAD,162050512,,,,0,517,517,,,
"",,CHAK 354/JB QADIR ABAD,162050513,,,,0,654,654,,,
"",TOTAL,,0,1171,1171,0,2,2,,,,
173,"173. Govt.Girls Community Model Primary School. 385/JB.(Combined)(P)",385/JB  ZAHID PUR,160020501,,,,727,559,1286,,,
"",TOTAL,,727,559,1286,2,1,3,,,,
174,"174. Govt.Girls Community Model Primary School. 385/JB.(Combined) (P)",385/JB  ZAHID PUR,160020502,,,,405,330,735,,,
"",TOTAL,,405,330,735,1,1,2,,,,
175,"175. Govt.Boy Elementary School. 386/JB.(Male)  (P)",386/JB  TAWANDI QANUR GOIAN,160020503,,,,765,0,765,,,
"",386/JB  TAWANDI QANUR GOIAN,160020504,,,,605,0,605,,,,
"",TOTAL,,1370,0,1370,3,0,3,,,,
176,"176. Govt Girls High School 386/JB.(Female)  (P)",386/JB  TAWANDI QANUR GOIAN,160020503,,,,0,633,633,,,
386/JB  TAWANDI QANUR GOIAN,160020504,,,,0,494,494,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station","Number of PollingBooths",,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
177,"177. Govt.Boys High School  387/JB.(Male)  (P)",CHAK 387/JB  ALAR PIND,160020505,,,,521,0,521,,,
"",,CHAK 387/JB  ALAR PIND,160020506,,,,314,0,314,,,
"",,CHAK 387/JB  ALAR PIND,160020510,,,,314,0,314,,,
"",TOTAL,,1149,0,1149,2,0,2,,,,
178,"178. Govt.Girls Primary School 387/JB.(Female)  (P)",CHAK 387/JB  ALAR PIND,160020505,,,,0,434,434,,,
"",,CHAK 387/JB  ALAR PIND,160020506,,,,0,311,311,,,
"",,CHAK 387/JB  ALAR PIND,160020510,,,,,311,311,,,
"",TOTAL,,0,1056,1056,0,2,2,,,,
179,"179. Govt. Model Elementery School. 389/JB. (Combined)(P)",CHAK 389/JB  BASTI JANA,160020507,,,,479,411,890,,,
"",,CHAK 389/JB  BASTI JANA,160020508,,,,479,411,890,,,
"",TOTAL,,479,411,890,1,1,2,,,,
180,"180. Govt Model Elementary School. 389/JB.(Combined)(P)",CHAK 389/JB  BASTI JANA,160020509,,,,146,79,225,,,
"",TOTAL,,146,79,225,1,1,2,,,,
181,181. Govt.Boys  Primary School. 377/JB. (Combined) (P),CHAK 377/JB  JHANWAN,160020601,,,,305,256,561,,,
"",,CHAK 377/JB  JHANWAN,160020602,,,,434,345,779,,,
"",TOTAL,,739,601,1340,2,1,3,,,,
182,182. Govt.Boys  Primary School. 378/JB. (Combined) (P),CHAK 378/JB  SHAM FATUWAL,160020603,,,,347,328,675,,,
"",TOTAL,,347,328,675,1,1,2,,,,
183,183. Govt.Boys  Primary School. 378/JB. (Combined) (P),CHAK 378/JB  SHAM FATUWAL,160020604,,,,598,478,1076,,,
"",TOTAL,,598,478,1076,1,1,2,,,,
184,184. Govt.Girls Primary School  317/JB.(Combined)  (P),CHAK NO 317/J.B. KAMA CHAN,160020702,,,,426,307,733,,,
"",TOTAL,,426,307,733,1,1,2,,,,
185,185. Govt.Model Primary School  317/JB. (Combined) (P),CHAK NO 317/J.B. KAMA CHAN,160020701,,,,599,444,1043,,,
"",TOTAL,,599,444,1043,1,1,2,,,,
186,186. Govt.Boys  Primary School. 374/JB. (Combined) (P),CHAK 374/JB  RAMDIAN,160020703,,,,139,120,259,,,
"",,CHAK 374/JB  RAMDIAN,160020704,,,,454,308,762,,,
"",TOTAL,,593,428,1021,1,1,2,,,,
187,187. Govt.Girls High School  375/JB. (Combined) (P),CHAK 375/JB  KANDALAH PALKOT,160020705,,,,279,254,533,,,
CHAK 375/JB  KANDALAH PALKOT,160020706,,,,551,453,1004,,,,,
